2026-08-18 21:49:11,697 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-18 22:14:43,562 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,562 | INFO | src.pipelines.dataset_pipeline | Saved document (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef, title='The Python Tutorial — Python 3.14.7 documentation')
2026-08-18 22:14:43,562 | INFO | src.chunkers.document_chunker | Starting chunking for document (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef)
2026-08-18 22:14:43,566 | INFO | src.chunkers.document_chunker | Chunking completed (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef, chunks=12)
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Saving 12 objects
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,566 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,570 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,570 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,570 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,570 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:43,571 | INFO | src.storage.jsonl_store | Finished saving 12 objects
2026-08-18 22:14:43,571 | INFO | src.pipelines.dataset_pipeline | chunk Length=12
2026-08-18 22:14:43,571 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-18 22:14:43,571 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-18 22:14:43,896 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:43,931 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-18 22:14:44,185 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:44,282 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-18 22:14:44,282 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-08-18 22:14:44,540 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:44,586 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-18 22:14:44,823 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:44,855 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-18 22:14:45,095 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:45,126 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-18 22:14:45,371 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:45,401 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-18 22:14:45,675 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-18 22:14:45,942 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:45,981 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-18 22:14:46,274 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 22:14:46,540 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 22:14:46,804 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 22:14:47,050 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 22:14:47,282 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:47,330 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-18 22:14:47,587 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:47,627 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-18 22:14:47,868 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:47,899 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-18 22:14:48,137 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:48,169 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-18 22:14:48,406 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-18 22:14:48,640 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-18 22:14:48,934 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 22:14:48,980 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-18 22:14:49,243 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-18 22:14:49,254 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
2026-08-18 22:14:49,261 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_1)
2026-08-18 22:14:49,556 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,560 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,560 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_2)
2026-08-18 22:14:49,589 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,592 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,594 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_3)
2026-08-18 22:14:49,621 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,622 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,622 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_4)
2026-08-18 22:14:49,653 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,656 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,657 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_5)
2026-08-18 22:14:49,689 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,692 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,692 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_6)
2026-08-18 22:14:49,720 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,723 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,723 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_7)
2026-08-18 22:14:49,751 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,753 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,753 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_8)
2026-08-18 22:14:49,778 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,780 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,780 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_9)
2026-08-18 22:14:49,814 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,816 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,816 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_10)
2026-08-18 22:14:49,853 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,855 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,855 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_11)
2026-08-18 22:14:49,881 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,883 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,883 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=65afd3d0-66a3-4a2a-b258-bff97fd1ddef_chunk_12)
2026-08-18 22:14:49,907 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 22:14:49,910 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:49,912 | INFO | src.pipelines.dataset_pipeline | embedding Length=12
2026-08-18 22:14:49,912 | INFO | src.pipelines.dataset_pipeline | Processing URL: https://www.programiz.com/python-programming
2026-08-18 22:14:49,913 | INFO | src.collectors.docs_collector | Collecting document from https://www.programiz.com/python-programming
2026-08-18 22:14:50,465 | INFO | src.collectors.docs_collector | Successfully downloaded page
2026-08-18 22:14:50,527 | INFO | src.collectors.docs_collector | Document created successfully (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b)
2026-08-18 22:14:50,531 | INFO | src.cleaners.document_cleaner | Cleaning document (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b)
2026-08-18 22:14:50,531 | INFO | src.cleaners.document_cleaner | Finished cleaning document (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b)
2026-08-18 22:14:50,531 | INFO | src.validator.document_validator | Validating document (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b)
2026-08-18 22:14:50,531 | INFO | src.enrichers.document_enricher | Enriching document (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b)
2026-08-18 22:14:50,531 | INFO | src.enrichers.document_enricher | Enrichment completed (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b, words=1034, chars=6598, quality=1.00)
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/raw/documents.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.pipelines.dataset_pipeline | Saved document (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b, title='Learn Python Programming')
2026-08-18 22:14:50,531 | INFO | src.chunkers.document_chunker | Starting chunking for document (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b)
2026-08-18 22:14:50,531 | INFO | src.chunkers.document_chunker | Chunking completed (id=2435f9de-e2d6-4b53-a66e-e060f61c4a3b, chunks=33)
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving 33 objects
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,531 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,539 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,539 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,539 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,539 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,539 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,539 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 22:14:50,541 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 22:14:50,542 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
